Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,B365H,B365D,B365A,AvgH,AvgD,AvgA,PSH,PSD,PSA
E0,02/01/2022,14:00,Leeds,Burnley,3,1,H,22,8,7,2,2.05,3.5,3.5,2.03,3.57,3.65,2.02,3.59,3.83
E0,02/01/2022,16:30,Chelsea,Liverpool,2,2,D,15,10,6,6,3.1,3.5,2.25,3.06,3.54,2.31,3.14,3.6,2.29
E0,03/01/2022,17:30,Man United,Wolves,0,1,A,9,19,2,6,1.53,4.33,6,1.56,4.17,6.08,1.56,4.37,5.98
E0,11/01/2022,19:45,Southampton,Brentford,4,1,H,12,5,6,4,2.05,3.4,3.6,2.11,3.37,3.73,2.15,3.37,3.82
E0,12/01/2022,19:45,West Ham,Norwich,2,0,H,13,7,5,3,1.28,5.5,10,1.31,5.52,10.28,1.32,5.53,10.04
E0,14/01/2022,20:00,Brighton,Crystal Palace,1,1,D,19,3,4,1,2.05,3.3,3.8,2.1,3.28,3.91,2.11,3.29,4.08
E0,15/01/2022,12:30,Man City,Chelsea,1,0,H,11,4,6,1,1.65,4,5,1.72,3.87,5,1.72,3.79,5.2
E0,15/01/2022,15:00,Newcastle,Watford,1,1,D,12,18,1,5,2,3.6,3.6,2.06,3.62,3.55,2.05,3.74,3.59
E0,15/01/2022,15:00,Norwich,Everton,2,1,H,14,12,3,5,3.75,3.5,2,3.74,3.48,2.05,3.77,3.54,2.06
E0,15/01/2022,15:00,Wolves,Southampton,3,1,H,9,13,5,10,2.25,3.2,3.4,2.32,3.16,3.4,2.35,3.18,3.4
E0,15/01/2022,17:30,Aston Villa,Man United,2,2,D,13,13,9,6,2.87,3.5,2.4,2.92,3.49,2.42,2.89,3.51,2.49
E0,16/01/2022,14:00,Liverpool,Brentford,3,0,H,27,6,13,1,1.3,5.5,10,1.3,5.68,10.64,1.3,5.82,10.45
E0,16/01/2022,14:00,West Ham,Leeds,2,3,A,15,18,5,5,1.61,4.2,5,1.65,4.21,4.98,1.65,4.28,5.13
E0,18/01/2022,20:00,Brighton,Chelsea,1,1,D,10,15,2,3,4.75,3.75,1.72,4.81,3.72,1.77,4.75,3.79,1.78
E0,19/01/2022,19:30,Leicester,Tottenham,2,3,A,14,27,4,10,3,3.5,2.3,3.04,3.42,2.36,3.12,3.41,2.38
E0,19/01/2022,20:00,Brentford,Man United,1,3,A,18,13,8,5,4.5,3.7,1.8,4.51,3.64,1.83,4.68,3.46,1.88
E0,21/01/2022,20:00,Watford,Norwich,0,3,A,15,7,4,2,2,3.5,3.75,2.07,3.52,3.63,2.09,3.53,3.66
E0,22/01/2022,12:30,Everton,Aston Villa,0,1,A,15,8,1,3,2.75,3.25,2.62,2.75,3.29,2.66,2.82,3.25,2.7
E0,22/01/2022,15:00,Brentford,Wolves,1,2,A,11,7,1,2,3.2,2.8,2.6,3.09,3.05,2.54,3.15,3.11,2.54
E0,22/01/2022,15:00,Leeds,Newcastle,0,1,A,13,15,4,3,2,3.5,3.75,2.01,3.72,3.63,2.03,3.72,3.67
E0,22/01/2022,15:00,Man United,West Ham,1,0,H,18,6,3,1,1.85,3.8,4,1.91,3.8,3.88,1.93,3.85,3.9
E0,22/01/2022,17:30,Southampton,Man City,1,1,D,7,20,3,5,10,6.5,1.25,10.18,6.08,1.28,10.23,6.18,1.27
E0,23/01/2022,14:00,Arsenal,Burnley,0,0,D,20,10,5,1,1.36,4.75,9,1.36,4.97,9.11,1.36,5.22,9.18
E0,23/01/2022,14:00,Crystal Palace,Liverpool,1,3,A,8,15,5,7,6,4.2,1.53,5.73,4.21,1.58,5.75,4.14,1.61
E0,23/01/2022,14:00,Leicester,Brighton,1,1,D,15,14,5,5,2.5,3.25,2.9,2.55,3.37,2.8,2.66,3.36,2.78
E0,23/01/2022,16:30,Chelsea,Tottenham,2,0,H,15,6,7,3,1.61,4.2,5,1.69,3.99,4.96,1.7,4.17,4.82
E0,05/02/2022,18:00,Burnley,Watford,0,0,D,13,11,2,5,2.2,3.25,3.5,2.21,3.27,3.51,2.19,3.27,3.69
E0,08/02/2022,19:45,Newcastle,Everton,3,1,H,20,11,9,3,2.5,3.25,2.87,2.52,3.38,2.88,2.57,3.42,2.94
E0,08/02/2022,19:45,West Ham,Watford,1,0,H,9,6,3,1,1.55,4.2,5.75,1.55,4.3,6.28,1.54,4.42,6.7
E0,08/02/2022,20:00,Burnley,Man United,1,1,D,9,22,3,5,5.5,4,1.61,5.82,4.07,1.61,6.09,4.13,1.62
E0,09/02/2022,19:45,Man City,Brentford,2,0,H,15,6,7,2,1.1,9.5,23,1.11,9.98,23.47,1.12,10.16,25.77
E0,09/02/2022,19:45,Norwich,Crystal Palace,1,1,D,5,13,1,5,3.5,3.25,2.15,3.5,3.36,2.18,3.66,3.38,2.21
E0,09/02/2022,19:45,Tottenham,Southampton,2,3,A,8,23,3,10,1.6,4,5.5,1.61,4.13,5.57,1.61,4.19,6.03
E0,09/02/2022,20:00,Aston Villa,Leeds,3,3,D,12,16,4,8,1.8,3.8,4.2,1.8,3.96,4.26,1.83,4,4.4
E0,10/02/2022,19:45,Liverpool,Leicester,2,0,H,22,5,11,1,1.25,6.5,10,1.26,6.56,10.5,1.26,6.84,11.21
E0,10/02/2022,19:45,Wolves,Arsenal,0,1,A,15,12,4,2,3.5,3.2,2.2,3.57,3.25,2.2,3.72,3.28,2.23
E0,12/02/2022,12:30,Man United,Southampton,1,1,D,12,13,8,4,1.6,4,5.5,1.61,4.22,5.43,1.63,4.32,5.53
E0,12/02/2022,15:00,Brentford,Crystal Palace,0,0,D,9,6,2,3,2.55,3.1,3,2.66,3.09,2.92,2.77,3.08,2.98
E0,12/02/2022,15:00,Everton,Leeds,3,0,H,21,7,10,0,2.25,3.5,3,2.32,3.64,2.99,2.37,3.58,3.12
E0,12/02/2022,15:00,Watford,Brighton,0,2,A,9,11,1,6,3.5,3.3,2.05,3.7,3.27,2.14,3.85,3.38,2.14
E0,12/02/2022,17:30,Norwich,Man City,0,4,A,8,22,3,9,15,8,1.16,18.09,7.86,1.17,18.96,7.94,1.18
E0,13/02/2022,14:00,Burnley,Liverpool,0,1,A,8,12,5,4,10,5.25,1.28,10.72,5.75,1.29,10.82,6.03,1.29
E0,13/02/2022,14:00,Newcastle,Aston Villa,1,0,H,10,11,2,1,2.7,3.3,2.62,2.72,3.44,2.6,2.78,3.48,2.67
E0,13/02/2022,14:00,Tottenham,Wolves,0,2,A,17,11,7,7,1.7,3.6,5.5,1.68,3.76,5.57,1.69,3.82,5.86
E0,13/02/2022,16:30,Leicester,West Ham,2,2,D,13,8,2,3,2.9,3.5,2.3,2.88,3.58,2.4,3.05,3.62,2.39
E0,15/02/2022,20:15,Man United,Brighton,2,0,H,19,10,7,3,1.72,3.75,4.75,1.78,3.78,4.74,1.81,3.78,4.87
E0,19/02/2022,12:30,West Ham,Newcastle,1,1,D,11,14,3,3,1.7,4,4.75,1.7,3.91,5.11,1.72,3.88,5.4
E0,19/02/2022,15:00,Arsenal,Brentford,2,1,H,24,6,8,2,1.44,4.2,8,1.46,4.46,7.68,1.47,4.46,8.32
E0,19/02/2022,15:00,Aston Villa,Watford,0,1,A,20,8,1,4,1.65,3.6,5.75,1.67,3.93,5.41,1.68,3.95,5.62
E0,19/02/2022,15:00,Brighton,Burnley,0,3,A,11,10,1,4,1.66,3.5,6,1.67,3.74,5.75,1.67,3.78,6.18
E0,19/02/2022,15:00,Crystal Palace,Chelsea,0,1,A,7,9,0,3,5.5,3.8,1.65,5.59,3.9,1.65,5.86,3.99,1.66
E0,19/02/2022,15:00,Liverpool,Norwich,3,1,H,29,6,8,1,1.1,9,23,1.12,9.63,24.83,1.13,9.98,26.49
E0,19/02/2022,15:00,Southampton,Everton,2,0,H,19,9,11,0,2.1,3.5,3.5,2.08,3.56,3.58,2.1,3.61,3.71
E0,19/02/2022,17:30,Man City,Tottenham,2,3,A,21,6,4,5,1.28,6,10,1.29,5.87,10.84,1.29,6.05,11.91
E0,20/02/2022,14:00,Leeds,Man United,2,4,A,16,15,6,9,3.9,3.8,1.85,3.91,3.86,1.9,4.12,3.84,1.93
E0,20/02/2022,16:30,Wolves,Leicester,2,1,H,11,17,3,7,2.25,3.3,3.25,2.29,3.28,3.33,2.34,3.24,3.5
E0,23/02/2022,19:30,Burnley,Tottenham,1,0,H,15,12,4,2,4.6,3.8,1.75,4.72,3.73,1.79,4.94,3.78,1.79
E0,23/02/2022,19:30,Watford,Crystal Palace,1,4,A,8,7,1,5,3.1,3.3,2.3,3.2,3.24,2.4,3.24,3.24,2.47
E0,23/02/2022,19:45,Liverpool,Leeds,6,0,H,23,3,15,2,1.16,8,15,1.16,8.73,16.66,1.16,8.87,17.91
E0,24/02/2022,19:45,Arsenal,Wolves,2,1,H,26,6,5,2,1.65,3.8,5.5,1.65,3.8,5.83,1.65,3.9,6.08
E0,25/02/2022,20:00,Southampton,Norwich,2,0,H,27,8,9,1,1.53,4.33,6,1.54,4.37,6.22,1.56,4.35,6.55
E0,26/02/2022,12:30,Leeds,Tottenham,0,4,A,19,15,3,11,4.2,3.6,1.85,4.03,3.96,1.86,4.14,4.03,1.87
E0,26/02/2022,15:00,Brentford,Newcastle,0,2,A,6,26,1,11,2.5,3.2,3,2.52,3.17,3.04,2.55,3.2,3.15
E0,26/02/2022,15:00,Crystal Palace,Burnley,1,1,D,11,5,4,1,1.9,3.6,4,1.97,3.42,4.19,2,3.44,4.29
E0,26/02/2022,15:00,Man United,Watford,0,0,D,22,10,3,2,1.3,5.5,9.5,1.34,5.44,9.04,1.36,5.67,8.94
E0,26/02/2022,15:30,Brighton,Aston Villa,0,2,A,12,9,1,4,2.2,3.3,3.5,2.27,3.28,3.41,2.24,3.42,3.52
E0,26/02/2022,17:30,Everton,Man City,0,1,A,6,13,2,8,10,5.75,1.28,10.95,6.04,1.28,10.59,6.17,1.29
E0,27/02/2022,14:00,West Ham,Wolves,1,0,H,13,14,4,1,2.05,3.3,3.8,2.11,3.24,3.89,2.15,3.23,4.03
E0,01/03/2022,19:45,Burnley,Leicester,0,2,A,9,22,2,6,2.9,3.4,2.4,2.94,3.34,2.52,2.98,3.39,2.55
E0,05/03/2022,12:30,Leicester,Leeds,1,0,H,7,19,4,4,1.75,4,4.2,1.8,4.12,4.14,1.82,4.23,4.21
E0,05/03/2022,15:00,Aston Villa,Southampton,4,0,H,14,11,9,1,2.3,3.5,3,2.36,3.48,3.04,2.42,3.49,3.1
E0,05/03/2022,15:00,Burnley,Chelsea,0,4,A,6,11,1,5,6.5,4.33,1.5,7.44,4.15,1.5,7.69,4.19,1.52
E0,05/03/2022,15:00,Newcastle,Brighton,2,1,H,10,15,4,4,2.75,3.2,2.62,2.77,3.19,2.74,2.82,3.23,2.8
E0,05/03/2022,15:00,Norwich,Brentford,1,3,A,15,10,7,6,2.9,3.1,2.5,2.95,3.15,2.6,3.04,3.19,2.64
E0,05/03/2022,15:00,Wolves,Crystal Palace,0,2,A,12,12,5,8,2.3,3.1,3.4,2.37,3.1,3.4,2.43,3.08,3.5
E0,05/03/2022,17:30,Liverpool,West Ham,1,0,H,22,13,5,5,1.28,5.75,9.5,1.3,5.86,9.95,1.3,5.99,10.58
E0,06/03/2022,14:00,Watford,Arsenal,2,3,A,13,16,7,4,6,4,1.57,6.14,4.02,1.59,6.29,4.03,1.62
E0,06/03/2022,16:30,Man City,Man United,4,1,H,24,5,10,2,1.4,4.75,7.5,1.41,4.91,7.86,1.43,4.9,8.34
E0,07/03/2022,20:00,Tottenham,Everton,5,0,H,14,6,7,0,1.57,3.8,5.75,1.61,4.13,5.61,1.61,4.27,5.97
E0,10/03/2022,19:30,Norwich,Chelsea,1,3,A,9,15,3,7,11,4.75,1.3,11.9,5.59,1.29,14.15,5.78,1.28
E0,10/03/2022,19:30,Southampton,Newcastle,1,2,A,14,8,5,4,2,3.75,3.5,2,3.7,3.71,1.99,3.78,3.89
E0,10/03/2022,19:30,Wolves,Watford,4,0,H,10,9,5,0,1.75,3.6,4.5,1.82,3.5,4.84,1.84,3.56,5.02
E0,10/03/2022,19:45,Leeds,Aston Villa,0,3,A,4,15,1,9,2.7,3.5,2.5,2.72,3.59,2.54,2.75,3.64,2.61
E0,12/03/2022,12:30,Brighton,Liverpool,0,2,A,8,18,3,9,6,4.33,1.5,6.2,4.47,1.53,6.65,4.44,1.54
E0,12/03/2022,15:00,Brentford,Burnley,2,0,H,13,7,4,1,2.15,3.2,3.6,2.2,3.23,3.65,2.25,3.2,3.78
E0,12/03/2022,17:30,Man United,Tottenham,3,2,H,10,10,6,3,2.2,3.4,3.25,2.18,3.56,3.33,2.22,3.66,3.35
E0,13/03/2022,14:00,Chelsea,Newcastle,1,0,H,8,7,3,2,1.3,5.25,11,1.33,5.3,10.16,1.34,5.17,10.18
E0,13/03/2022,14:00,Everton,Wolves,0,1,A,8,14,2,3,2.3,3.2,3.3,2.31,3.24,3.35,2.37,3.2,3.48
E0,13/03/2022,14:00,Leeds,Norwich,2,1,H,13,12,7,4,1.55,4.2,5.75,1.6,4.31,5.51,1.65,4.12,5.7
E0,13/03/2022,14:00,Southampton,Watford,1,2,A,13,9,7,5,1.6,4.2,5.25,1.61,4.17,5.59,1.61,4.33,5.82
E0,13/03/2022,14:00,West Ham,Aston Villa,2,1,H,11,13,4,7,2.25,3.3,3.3,2.33,3.31,3.24,2.41,3.3,3.28
E0,13/03/2022,16:30,Arsenal,Leicester,2,0,H,21,6,8,3,1.5,4.5,6,1.53,4.55,6,1.54,4.62,6.22
E0,14/03/2022,20:00,Crystal Palace,Man City,0,0,D,7,18,1,4,10,5,1.33,9.82,5.5,1.32,9.58,5.7,1.34
E0,16/03/2022,19:30,Brighton,Tottenham,0,2,A,15,17,0,7,3.3,3.3,2.25,3.28,3.34,2.3,3.38,3.37,2.33
E0,16/03/2022,20:15,Arsenal,Liverpool,0,2,A,9,9,2,3,3.5,4,1.9,3.78,3.98,1.92,3.78,4.12,1.93
E0,17/03/2022,19:45,Everton,Newcastle,1,0,H,9,17,3,6,2.4,3.25,3.1,2.37,3.38,3.11,2.4,3.38,3.22
E0,18/03/2022,20:00,Wolves,Leeds,2,3,A,14,15,8,6,2.1,3.5,3.4,2.14,3.49,3.56,2.17,3.53,3.6
E0,19/03/2022,12:30,Aston Villa,Arsenal,0,1,A,8,10,1,3,3,3.3,2.4,2.99,3.47,2.41,3.06,3.48,2.45
E0,20/03/2022,14:00,Leicester,Brentford,2,1,H,12,15,4,6,2.15,3.4,3.4,2.19,3.45,3.41,2.25,3.49,3.43
E0,20/03/2022,16:30,Tottenham,West Ham,3,1,H,17,6,4,1,1.72,3.8,4.75,1.75,3.94,4.7,1.78,3.89,4.92
E0,02/04/2022,12:30,Liverpool,Watford,2,0,H,20,5,3,2,1.12,9.5,17,1.13,9.36,21.82,1.13,9.86,23.62
E0,02/04/2022,15:00,Brighton,Norwich,0,0,D,31,6,4,0,1.5,4,7,1.5,4.12,7.51,1.53,4.08,7.94
E0,02/04/2022,15:00,Burnley,Man City,0,2,A,3,18,1,6,15,6.5,1.2,13.75,6.54,1.23,15,6.63,1.23
E0,02/04/2022,15:00,Chelsea,Brentford,1,4,A,21,17,8,6,1.33,5,10,1.35,4.99,10.04,1.35,5.18,10.7
E0,02/04/2022,15:00,Leeds,Southampton,1,1,D,12,14,3,6,2.37,3.75,2.75,2.42,3.61,2.86,2.39,3.69,3.01
E0,02/04/2022,15:00,Wolves,Aston Villa,2,1,H,11,15,5,5,3,3.1,2.55,3.01,3.1,2.59,3.11,3.13,2.63
E0,02/04/2022,17:30,Man United,Leicester,1,1,D,11,11,5,3,1.5,4.5,6,1.52,4.6,6.1,1.52,4.71,6.41
E0,03/04/2022,14:00,West Ham,Everton,2,1,H,11,13,5,2,1.75,3.8,4.5,1.79,3.75,4.6,1.81,3.84,4.77
E0,03/04/2022,16:30,Tottenham,Newcastle,5,1,H,19,8,6,1,1.5,4.33,6.5,1.52,4.36,6.58,1.53,4.42,6.87
E0,04/04/2022,20:00,Crystal Palace,Arsenal,3,0,H,6,12,5,3,4,3.4,1.95,4.05,3.41,1.99,4.15,3.51,2.01
E0,06/04/2022,19:30,Burnley,Everton,3,2,H,13,16,4,4,2.62,3.1,2.87,2.57,3.16,2.98,2.54,3.23,3.13
E0,08/04/2022,20:00,Newcastle,Wolves,1,0,H,12,5,4,2,2.25,3.1,3.4,2.31,3.11,3.51,2.34,3.14,3.62
E0,09/04/2022,12:30,Everton,Man United,1,0,H,7,12,3,4,4.6,3.75,1.75,4.48,3.84,1.8,4.52,3.89,1.83
E0,09/04/2022,15:00,Arsenal,Brighton,1,2,A,20,8,4,3,1.61,3.8,5.75,1.65,3.9,5.64,1.67,3.95,5.85
E0,09/04/2022,15:00,Southampton,Chelsea,0,6,A,4,24,1,14,3.8,3.6,1.95,3.98,3.69,1.93,4.08,3.76,1.95
E0,09/04/2022,15:00,Watford,Leeds,0,3,A,8,10,1,5,2.7,3.4,2.55,2.69,3.54,2.58,2.75,3.6,2.63
E0,09/04/2022,17:30,Aston Villa,Tottenham,0,4,A,9,11,8,5,3.2,3.4,2.25,3.15,3.55,2.27,3.23,3.6,2.3
E0,10/04/2022,14:00,Brentford,West Ham,2,0,H,15,5,7,1,2.62,3.3,2.62,2.69,3.31,2.73,2.72,3.34,2.82
E0,10/04/2022,14:00,Leicester,Crystal Palace,2,1,H,12,11,3,3,2.37,3.3,2.9,2.41,3.44,2.98,2.46,3.48,3.04
E0,10/04/2022,14:00,Norwich,Burnley,2,0,H,17,18,6,4,2.87,3.2,2.55,2.97,3.19,2.56,3.1,3.18,2.6
E0,10/04/2022,16:30,Man City,Liverpool,2,2,D,11,6,5,4,2,3.75,3.5,2.06,3.71,3.5,2.1,3.75,3.56
E0,16/04/2022,12:30,Tottenham,Brighton,0,1,A,5,12,0,5,1.53,4,6.5,1.54,4.25,6.35,1.56,4.35,6.52
E0,16/04/2022,15:00,Man United,Norwich,3,2,H,20,15,9,4,1.25,6.5,10,1.24,6.45,12.84,1.23,6.6,14.96
E0,16/04/2022,15:00,Southampton,Arsenal,1,0,H,9,23,3,6,3.8,3.6,1.95,3.9,3.68,1.95,3.97,3.79,1.97
E0,16/04/2022,15:00,Watford,Brentford,1,2,A,17,16,4,5,2.7,3.3,2.55,2.86,3.28,2.59,2.95,3.33,2.62
E0,17/04/2022,14:15,Newcastle,Leicester,2,1,H,16,8,7,2,2.2,3.4,3.3,2.25,3.38,3.32,2.25,3.46,3.46
E0,17/04/2022,14:15,West Ham,Burnley,1,1,D,21,9,8,1,1.7,3.8,5,1.72,3.84,5.02,1.73,3.99,5.11
E0,19/04/2022,20:00,Liverpool,Man United,4,0,H,14,2,5,1,1.4,5,7,1.41,5.21,7.44,1.41,5.36,7.82
E0,20/04/2022,19:45,Chelsea,Arsenal,2,4,A,11,14,2,4,1.83,3.6,4.33,1.87,3.64,4.34,1.88,3.77,4.42
E0,20/04/2022,19:45,Everton,Leicester,1,1,D,13,11,3,3,2.25,3.4,3.25,2.32,3.45,3.15,2.32,3.52,3.26
E0,20/04/2022,19:45,Newcastle,Crystal Palace,1,0,H,13,10,4,2,2.25,3.4,3.25,2.34,3.26,3.25,2.4,3.24,3.36
E0,20/04/2022,20:00,Man City,Brighton,3,0,H,17,2,5,1,1.16,7,17,1.2,6.85,17.12,1.2,7.09,18.98
E0,21/04/2022,19:45,Burnley,Southampton,2,0,H,16,11,6,3,2.75,3.25,2.62,2.76,3.41,2.61,2.75,3.48,2.69
E0,23/04/2022,12:30,Arsenal,Man United,3,1,H,14,14,7,5,2.05,3.5,3.5,2.11,3.58,3.5,2.13,3.64,3.58
E0,23/04/2022,15:00,Leicester,Aston Villa,0,0,D,5,11,2,3,2.8,3.4,2.5,2.85,3.39,2.54,2.95,3.43,2.55
E0,23/04/2022,15:00,Man City,Watford,5,1,H,21,5,8,2,1.1,10,26,1.11,9.78,25.83,1.13,9.68,27.79
E0,23/04/2022,15:00,Norwich,Newcastle,0,3,A,5,13,2,7,3.5,3.3,2.15,3.55,3.33,2.18,3.62,3.39,2.22
E0,23/04/2022,17:30,Brentford,Tottenham,0,0,D,15,9,2,0,4.33,3.5,1.85,4.28,3.67,1.87,4.39,3.78,1.88
E0,24/04/2022,14:00,Brighton,Southampton,2,2,D,8,18,5,5,2.1,3.4,3.6,2.17,3.32,3.59,2.19,3.34,3.76
E0,24/04/2022,14:00,Burnley,Wolves,1,0,H,14,10,5,4,2.7,3,2.87,2.71,3.11,2.86,2.73,3.15,2.95
E0,24/04/2022,14:00,Chelsea,West Ham,1,0,H,26,6,5,2,1.5,4.33,6.5,1.53,4.37,6.4,1.53,4.53,6.68
E0,24/04/2022,16:30,Liverpool,Everton,2,0,H,18,9,4,1,1.18,7,15,1.19,7.35,15.64,1.18,7.75,18
E0,25/04/2022,20:00,Crystal Palace,Leeds,0,0,D,17,9,7,2,2.05,3.5,3.5,2.08,3.59,3.53,2.11,3.69,3.6
E0,28/04/2022,19:45,Man United,Chelsea,1,1,D,6,21,3,6,3.2,3.4,2.25,3.17,3.57,2.25,3.23,3.68,2.27
E0,30/04/2022,12:30,Newcastle,Liverpool,0,1,A,4,24,2,10,8.5,5,1.36,7.81,4.87,1.41,8.02,4.99,1.43
E0,30/04/2022,15:00,Aston Villa,Norwich,2,0,H,21,9,6,3,1.4,4.5,9,1.4,4.94,8.3,1.4,5.12,8.47
E0,30/04/2022,15:00,Southampton,Crystal Palace,1,2,A,8,14,3,5,2.4,3.3,3.1,2.41,3.37,3.05,2.47,3.35,3.13
E0,30/04/2022,15:00,Watford,Burnley,1,2,A,13,17,1,6,2.6,3.3,2.75,2.68,3.31,2.75,2.71,3.4,2.78
E0,30/04/2022,15:00,Wolves,Brighton,0,3,A,11,17,1,9,2.7,3.2,2.75,2.75,3.09,2.83,2.77,3.23,2.85
E0,30/04/2022,17:30,Leeds,Man City,0,4,A,7,19,2,6,8.5,6,1.3,9.69,5.85,1.31,9.72,6.15,1.32
E0,01/05/2022,14:00,Everton,Chelsea,1,0,H,9,17,4,5,5,3.6,1.75,4.83,3.71,1.77,4.98,3.77,1.79
E0,01/05/2022,14:00,Tottenham,Leicester,3,1,H,13,6,7,2,1.44,4.75,7,1.46,4.8,6.88,1.45,4.99,7.29
E0,01/05/2022,16:30,West Ham,Arsenal,1,2,A,8,13,3,7,4.33,3.8,1.8,4.54,3.84,1.79,4.68,3.92,1.8
E0,02/05/2022,20:00,Man United,Brentford,3,0,H,9,12,5,4,1.72,4,4.5,1.76,3.95,4.51,1.78,4.08,4.61
E0,07/05/2022,15:00,Brentford,Southampton,3,0,H,18,19,5,4,2.15,3.5,3.3,2.21,3.44,3.35,2.25,3.42,3.5
E0,07/05/2022,15:00,Burnley,Aston Villa,1,3,A,14,12,6,7,3,3.3,2.4,3,3.33,2.46,3.07,3.34,2.52
E0,07/05/2022,15:00,Chelsea,Wolves,2,2,D,19,14,6,4,1.33,5,9.5,1.36,4.95,9.62,1.36,5.1,10.4
E0,07/05/2022,15:00,Crystal Palace,Watford,1,0,H,15,6,7,1,1.65,4,5,1.69,3.89,5.2,1.7,3.95,5.45
E0,07/05/2022,17:30,Brighton,Man United,4,0,H,17,15,6,5,2.8,3.5,2.45,2.8,3.44,2.56,2.81,3.55,2.61
E0,07/05/2022,19:45,Liverpool,Tottenham,1,1,D,22,8,3,3,1.4,5,7,1.46,4.89,6.68,1.46,5.11,6.95
E0,08/05/2022,14:00,Arsenal,Leeds,2,1,H,19,3,9,2,1.45,4.5,7,1.46,4.81,6.77,1.46,5.01,7.04
E0,08/05/2022,14:00,Leicester,Everton,1,2,A,16,10,9,4,2.6,3.3,2.75,2.61,3.34,2.8,2.71,3.35,2.82
E0,08/05/2022,14:00,Norwich,West Ham,0,4,A,8,13,2,5,4.5,3.8,1.75,4.51,3.81,1.8,4.68,3.88,1.81
E0,08/05/2022,16:30,Man City,Newcastle,5,0,H,21,7,9,3,1.16,7,17,1.18,7.63,17.16,1.19,7.66,17.22
E0,10/05/2022,20:00,Aston Villa,Liverpool,1,2,A,9,17,4,6,7.5,4.75,1.4,7.35,4.85,1.44,7.54,5,1.44
E0,11/05/2022,19:30,Leeds,Chelsea,0,3,A,5,17,0,4,4.75,4.2,1.65,4.98,4.17,1.67,5.15,4.25,1.68
E0,11/05/2022,19:45,Leicester,Norwich,3,0,H,20,9,8,5,1.44,4.75,7,1.44,4.9,7.02,1.45,5.12,7.2
E0,11/05/2022,19:45,Watford,Everton,0,0,D,6,16,0,5,4.2,3.6,1.83,4.26,3.68,1.87,4.43,3.73,1.88
E0,11/05/2022,20:15,Wolves,Man City,1,5,A,7,16,3,5,11,6,1.25,12.83,5.88,1.26,14.04,5.93,1.26
E0,12/05/2022,19:45,Tottenham,Arsenal,3,0,H,16,8,6,4,2.05,3.75,3.5,2.12,3.6,3.42,2.18,3.61,3.49
E0,15/05/2022,12:00,Tottenham,Burnley,1,0,H,21,8,8,1,1.33,5.25,9,1.34,5.36,9.11,1.34,5.53,9.3
E0,15/05/2022,14:00,Aston Villa,Crystal Palace,1,1,D,13,16,4,4,2,3.5,3.75,2.06,3.55,3.63,2.09,3.56,3.72
E0,15/05/2022,14:00,Leeds,Brighton,1,1,D,19,16,5,6,2.62,3.5,2.62,2.67,3.52,2.61,2.75,3.56,2.62
E0,15/05/2022,14:00,Watford,Leicester,1,5,A,13,13,5,7,3.8,3.5,1.95,3.65,3.68,2.02,3.7,3.8,2.02
E0,15/05/2022,14:00,West Ham,Man City,2,2,D,6,31,2,8,7.5,5,1.4,8.01,5.2,1.38,8.28,5.28,1.39
E0,15/05/2022,14:00,Wolves,Norwich,1,1,D,17,11,4,2,1.45,4.75,6.5,1.46,4.58,7.25,1.49,4.56,7.12
E0,15/05/2022,16:30,Everton,Brentford,2,3,A,10,18,5,7,2.05,3.6,3.5,2.1,3.55,3.53,2.13,3.62,3.55
E0,16/05/2022,20:00,Newcastle,Arsenal,2,0,H,16,11,4,2,4.33,3.6,1.83,4.14,3.68,1.88,4.31,3.72,1.89
E0,17/05/2022,19:45,Southampton,Liverpool,1,2,A,4,24,2,5,7.5,5.5,1.33,8.02,5.49,1.37,8.15,5.53,1.38
E0,19/05/2022,19:45,Everton,Crystal Palace,3,2,H,12,7,6,5,1.9,3.4,4.33,1.95,3.47,4.16,1.98,3.46,4.25
E0,19/05/2022,20:00,Aston Villa,Burnley,1,1,D,22,10,9,5,2.05,3.5,3.6,2.05,3.56,3.7,2.07,3.59,3.75
E0,19/05/2022,20:00,Chelsea,Leicester,1,1,D,20,2,7,1,1.4,4.75,8,1.38,4.91,8.66,1.39,4.97,9.07
E0,22/05/2022,16:00,Arsenal,Everton,5,1,H,26,6,9,2,1.36,4.75,9,1.37,5.15,8.69,1.37,5.13,9.24
E0,22/05/2022,16:00,Brentford,Leeds,1,2,A,14,14,5,6,2.45,3.8,2.62,2.41,3.76,2.79,2.38,3.9,2.85
E0,22/05/2022,16:00,Brighton,West Ham,3,1,H,18,7,7,2,2.37,3.5,2.9,2.4,3.57,2.91,2.38,3.69,2.97
E0,22/05/2022,16:00,Burnley,Newcastle,1,2,A,12,8,5,6,2.25,3.4,3.2,2.24,3.48,3.25,2.27,3.51,3.3
E0,22/05/2022,16:00,Chelsea,Watford,2,1,H,19,8,8,3,1.18,7.5,15,1.17,7.89,17.63,1.16,8.35,18.77
E0,22/05/2022,16:00,Crystal Palace,Man United,1,0,H,6,10,3,4,3,3.6,2.25,3.1,3.66,2.25,3.15,3.79,2.24
E0,22/05/2022,16:00,Leicester,Southampton,4,1,H,12,7,6,2,1.85,4,3.8,1.88,4.03,3.86,1.88,4.13,3.91
